RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass
3085,350.5697972,42.01344364,108.7402839,182.2147514,21.94015796,102.3991565,1.30605738,20.64802714,16.12602383,13,7,4,100,0
3086,340.0559427,96.62417259,94.33056027,193.8003748,22.98934906,208.5472531,-7.93068315,31.34737813,10.84974654,8,4,2,100,0
3087,204.0758454,173.5756046,53.78086091,99.35523512,52.02887309,243.1088618,-1.314986699,70.57401185,12.59081355,4,2,3,100,0
3088,7.697445846,22.52809374,11.20582665,58.0400991,40.92727286,83.73143866,-7.69005312,84.6941683,19.25481264,9,7,2,22.4484879,3
3089,291.4630284,283.0071896,81.73153644,154.0244415,29.49823839,224.6216127,13.43019498,98.14964426,1.839231054,8,8,2,100,0
3090,126.5507696,109.525102,10.51829425,26.49135817,5.395113227,249.7262566,19.33186955,21.89459656,2.097313176,16,6,4,77.84145793,1
3091,225.1271231,273.7752654,110.0984939,153.1176475,52.07742386,72.39517014,-7.766239616,24.03526108,7.872153695,11,11,1,100,0
3092,478.7905075,234.1565408,61.45872865,163.7896749,81.66092056,297.7484031,-5.475888923,13.8195529,9.454655868,4,7,1,100,0
3093,199.5176588,226.6311818,106.7204803,24.98078893,85.13772053,6.206604853,14.27625134,33.4328073,3.997440841,4,5,2,100,0
3094,419.9008033,182.0158739,26.85939288,195.3722938,23.54399797,65.10014407,29.95899661,83.89606949,1.65335594,6,10,1,100,0
3095,94.27030287,188.0351451,186.5259931,197.1024581,59.96412039,234.0062269,21.40045895,27.84311711,0.443525131,6,3,4,100,0
3096,336.230249,191.4009706,178.9042487,187.3438959,85.58813095,58.23930752,-4.764488995,59.30782749,15.29184501,11,6,0,100,0
3097,488.5034772,188.6164161,37.99930184,99.20696188,40.87259283,209.477959,34.37711369,50.17664782,9.701147873,4,4,1,100,0
3098,50.94655044,166.1184694,68.68885666,49.21482846,93.21368173,256.6591215,35.87251174,39.32436181,16.8680686,13,4,4,78.24463347,1
3099,4.159971114,295.9242055,122.6985544,116.4018562,90.29785291,287.7642818,6.247841392,65.65117721,7.216744701,11,6,2,99.6383999,0
3100,216.7913963,219.6871702,19.13724146,83.98676769,20.81338974,142.2742546,20.80088959,55.20932104,14.0689226,9,2,6,100,0
3101,46.31274153,233.0839165,70.91356422,41.18972894,25.89648329,291.3327369,14.61635751,40.12868561,9.770410447,11,7,1,84.7126593,0
3102,374.1921748,261.7388445,50.22245736,84.73528192,18.04419986,123.486689,37.10118843,71.99657966,12.24139997,10,9,1,100,0
3103,457.2743319,64.69192882,183.1033457,132.7779671,19.60543515,65.4384119,15.43742665,35.19713719,7.403936822,8,6,3,100,0
3104,217.0104864,25.14124773,170.5021273,14.18266216,90.78620872,154.1765559,37.99829069,67.88650058,1.623395409,9,7,1,100,0
3105,129.3558211,144.868331,115.9665483,66.68360029,93.11379092,194.9469733,-0.032872473,96.15212815,18.94747164,9,5,1,100,0
3106,217.2016595,154.2242087,104.0692674,3.558978003,5.189724119,137.3889948,7.276837885,75.60567813,16.72179706,8,3,5,100,0
3107,361.7239089,248.754534,186.1451589,149.8991011,59.36033557,170.0917332,29.067262,47.65596037,6.237835463,11,5,1,100,0
3108,4.52708079,133.1350738,186.4855566,128.1382535,56.42315629,124.9227563,29.18053678,77.28033891,19.17405871,7,4,3,77.67827196,1
3109,294.7269947,171.2559077,193.8660251,12.53442694,39.05476467,157.4285862,26.6091637,82.83176351,6.009774628,10,6,0,100,0
3110,306.6458424,158.1212816,25.07577682,192.9475119,63.16975928,285.7787016,32.98057323,39.32564203,8.859800404,14,3,3,100,0
3111,318.8441234,11.46083513,32.11156215,4.524311425,94.73678255,149.9493458,25.12730865,73.46189941,15.10271321,11,5,3,100,0
3112,121.01104,184.564469,135.3473397,117.9921293,17.02548827,75.95388984,21.80425722,49.09565765,6.180084967,11,5,3,100,0
3113,357.0263617,248.4129857,108.2868953,155.2734924,12.04109097,227.6239865,12.94625065,83.66702336,6.490159573,10,5,3,100,0
3114,45.69574317,47.25016442,3.693180979,157.5792626,3.339057083,101.2753373,13.35438717,36.58398357,8.201643175,11,2,1,44.14698692,2
3115,99.63516823,178.2995202,12.3950072,6.857027119,36.38333078,244.8621512,10.30807466,94.3983703,9.367787192,11,1,2,76.20679521,1
3116,438.7350233,178.0831633,177.6160765,181.2830265,33.76284771,17.0525967,21.01058999,61.73082435,2.472324836,4,6,2,100,0
3117,369.3615754,49.25548922,173.7741591,183.6903344,43.08196882,99.65339313,10.33319646,41.79729825,0.34983316,8,5,2,100,0
3118,6.872777006,37.03907212,71.4541844,112.2780746,50.33100309,28.30797248,-2.625284296,47.74341418,18.38314386,9,7,2,35.84383908,3
3119,124.1881302,294.0155829,178.2101234,96.41663978,75.7823994,25.59534727,-4.67351919,41.3018752,7.06377264,7,2,1,100,0
3120,107.2032415,118.1157509,118.7350149,8.973492613,39.21133905,197.5168678,36.22361376,23.16217023,2.033772031,8,3,4,88.41628421,0
3121,135.403164,68.22651862,161.1811294,112.3908285,33.06131094,115.6004404,-8.763054623,16.16431572,15.18342804,8,3,3,100,0
3122,123.7798851,51.39736334,85.48621423,81.87581635,82.68788203,261.4436826,-4.72663691,38.96008256,5.90121342,8,9,3,97.77855989,0
3123,31.26314787,200.2805141,22.67966547,154.5612815,84.97966707,154.9215414,12.26524373,51.2821397,3.633281484,14,7,1,68.34526824,1
3124,229.4702583,182.8335892,86.74541253,80.77671338,23.27659643,88.60296635,3.146313345,42.56352455,19.25222066,12,6,1,100,0
3125,366.3667374,193.0656369,91.4599596,136.7161667,31.46718227,216.2666664,10.29244502,11.25275533,18.41085783,12,5,1,100,0
3126,303.3658624,26.40180825,110.1888388,20.28162925,82.51163709,187.2050375,-4.12763092,62.11056214,2.114917159,7,1,1,100,0
3127,336.4358343,268.060375,21.11654258,26.59045415,7.94082443,239.8783862,-3.454653158,23.03348319,17.9857042,10,3,2,100,0
3128,40.57458927,116.779919,198.2803726,27.94203813,32.58467804,193.0764829,30.03289544,28.99047507,17.81735052,12,5,1,84.84501691,0
3129,475.7453551,94.01082193,48.82736416,9.10509996,44.8350107,50.10402513,27.95543721,20.86736809,12.68749106,5,10,1,100,0
3130,419.2459169,138.7084342,39.71048071,108.2657719,18.70716152,201.0930113,-4.787356714,56.8389457,10.59476002,10,3,3,100,0
3131,402.5451592,117.0198197,105.3605838,158.7935452,17.99141966,117.4647593,23.38952074,18.56433632,4.348770356,9,5,3,100,0
3132,411.4919025,259.0731009,107.4416359,122.0822407,42.4862058,138.9429091,20.46556617,33.07215243,2.427685508,12,4,1,100,0
3133,466.3552541,278.7782926,87.96414757,114.9909771,75.45217247,276.4693727,25.66813613,50.65378459,12.12738102,9,11,2,100,0
3134,272.1269831,91.03596493,154.3784293,136.1247857,84.02329795,107.9892139,13.72244523,25.09379967,16.43914513,13,3,2,100,0
3135,100.1410089,259.1807422,103.3308801,67.92906461,97.92350925,183.5877429,3.499341377,50.16172255,13.77287709,9,2,3,100,0
3136,308.3918039,234.4569389,121.939091,72.39081433,7.398405009,109.04452,23.18395847,40.84616131,3.616008473,13,5,2,100,0
3137,371.4407468,279.2423017,144.7492771,62.85401964,21.66822011,28.41824561,8.567871326,87.45374596,5.800372805,11,3,0,100,0
3138,368.9586967,73.72509366,5.005020313,142.4217866,75.66298424,136.0576026,0.947645051,81.54128914,10.92835174,10,6,3,100,0
3139,260.7245121,173.087745,114.1288365,32.32806713,54.05987061,179.1184513,10.43145069,99.35691251,12.49985035,11,5,1,100,0
3140,34.22935967,82.36337542,176.8388942,2.605056063,32.7679774,122.2509876,28.16349178,57.60205597,1.44505225,6,2,1,66.51650033,1
3141,185.5564692,247.2283471,3.477748585,119.2392893,20.55896612,117.1998554,13.78965983,61.78573842,12.28103276,15,8,2,100,0
3142,460.3833042,1.597257171,81.03642076,188.4762729,28.04775516,246.1135542,4.993213172,95.19812633,14.7263879,10,5,3,100,0
3143,292.2244549,169.4457489,185.24549,121.8815834,42.92889503,8.905551687,31.59343074,45.96329932,3.627156972,6,4,3,100,0
3144,269.1659716,101.7610294,70.63088046,156.5843306,17.71512195,88.67561902,34.08218776,60.01144161,4.924374301,15,3,0,100,0
3145,134.4267572,96.80511212,91.74576484,134.5581419,96.42259559,243.5271796,11.66252119,44.11769462,5.177931804,11,1,2,100,0
3146,184.22446,193.4718972,196.3082786,99.4873307,10.75884446,276.1590446,8.734401036,59.12746353,18.79620505,12,2,3,100,0
3147,447.6730446,255.4453348,39.86477179,143.6784804,98.55774345,123.6898758,20.63494735,17.26897893,8.140322416,7,3,3,100,0
3148,333.2315238,182.7586174,13.05103783,164.8208248,84.1893286,266.638273,-7.101277697,80.5414684,10.61142913,9,8,2,100,0
3149,393.6935134,255.9518936,171.8845182,44.94632883,42.31516175,59.67903664,24.56615803,98.67519527,14.48628699,15,7,2,100,0
3150,227.1727115,79.37913356,173.6930682,67.2260961,73.98163344,66.42812036,29.11438027,15.91663622,7.429205268,14,4,1,100,0
3151,315.1236097,155.8505564,94.41556694,44.7451465,67.15152437,253.857413,9.872096363,82.09357572,2.111110939,11,7,0,100,0
3152,124.1918044,135.1609617,102.8414349,90.43459112,21.32869179,270.9773224,-1.2692075,31.75613204,13.08643741,5,7,2,100,0
3153,352.7304151,3.493469851,167.1612739,177.0129102,33.90700861,66.84173039,-8.559081243,27.77923479,13.34546333,8,3,3,100,0
3154,213.8006669,167.0436429,147.7118996,69.04142017,51.31225628,17.79725699,21.86227997,72.40333584,5.2109563,7,6,2,100,0
3155,221.2727574,198.4572972,53.02980044,74.89337783,63.78441799,27.09724112,3.449670332,13.97190237,0.704578197,9,3,2,100,0
3156,324.6611623,177.5743213,3.378671014,172.0734469,54.28949814,78.41425061,13.19447936,51.69154125,13.30706308,11,5,2,100,0
3157,468.1403107,220.8839696,95.94003251,103.0748661,47.2987461,228.4347231,9.317776083,10.13000193,14.06851105,15,3,0,100,0
3158,32.0031733,171.4018585,171.7824652,107.0897999,44.31522735,152.9975483,-1.255760203,59.89546258,0.521297851,7,2,1,89.3588502,0
3159,412.3716187,20.02507646,179.1669353,172.1602407,49.82644993,136.6766527,15.41843342,51.5873501,13.86366537,13,9,0,100,0
3160,146.1915552,34.93365723,191.2452394,98.10534741,43.43515198,175.2419793,12.97967614,92.3934346,18.77857138,12,4,3,100,0
3161,221.9597273,178.9423733,175.9126475,136.3115069,54.13300775,267.066934,21.20738114,74.82447125,3.57570566,13,5,1,100,0
3162,10.95666439,82.49375759,116.0087111,17.12893317,88.7985299,27.12911387,2.594249726,21.34055547,10.42647509,7,7,2,42.95281225,2
3163,150.5230389,23.89353871,88.92111985,35.72634263,63.28293131,208.4172383,0.731953993,41.90859638,13.93552909,11,10,0,92.17562002,0
3164,251.3156213,128.880823,154.9699693,80.87524014,72.2620875,278.0372537,30.71725299,93.84217927,4.601588042,12,1,0,100,0
3165,28.08803867,166.2967794,147.9643269,98.96781356,59.74831337,64.00501253,25.10961225,75.28007325,15.03097783,7,7,1,71.92662369,1
3166,245.5478647,98.6237965,107.628686,193.1467402,64.30176824,251.3316948,28.61032258,63.48476035,17.36176859,11,5,1,100,0
3167,463.5553144,216.1301107,17.46547451,194.1303266,57.83498284,209.4074132,-3.835509412,60.31644317,16.29101922,9,5,1,100,0
3168,52.69660905,193.1311824,185.2162694,170.2394175,2.68665222,4.340560822,1.201982166,45.82886198,5.177978312,6,10,2,89.43868725,0
3169,382.220364,99.84550833,91.1205075,63.11976706,99.95983822,69.48350411,18.77657581,62.66813164,16.08432882,11,4,2,100,0
3170,204.8355267,226.4617587,72.66675638,192.8056582,3.360924021,181.7534283,32.86006734,79.44979734,8.266864888,12,11,2,100,0
3171,327.5868573,194.6085128,125.913479,137.8681729,39.51480082,150.7201018,34.60573216,21.47839087,5.329268496,10,3,0,100,0
3172,130.118299,191.2336136,134.7675922,78.58802556,10.51156783,158.3808758,31.59549811,97.28475757,3.359429343,8,6,2,100,0
3173,79.74613127,166.0283102,42.13758341,140.3349834,9.692845044,69.57912738,-7.830102696,31.54283822,18.17962885,13,1,2,69.91276411,1
3174,80.23130714,3.416900427,167.387769,3.304545957,79.35269517,202.5010412,31.04395923,50.29684133,8.53795083,11,7,2,80.45773395,0
3175,35.24597282,208.952155,57.98741873,29.23093645,42.59257794,79.92551128,34.95455888,12.04440622,17.31462374,13,4,2,53.49830564,2
3176,92.82335245,112.8125373,37.33678518,165.9371423,80.11387083,116.8304899,-7.162545492,59.53113307,3.190899779,9,6,3,79.07665556,1
3177,332.1096925,282.782913,81.27997057,129.1147274,27.27864707,110.6747748,10.81404469,44.36801625,15.33986932,13,7,2,100,0
3178,440.8453059,245.3954313,146.1120162,72.83894026,25.64627918,201.6075066,16.83051616,32.4780285,2.200266956,11,6,4,100,0
3179,407.0628428,176.3083409,193.0916357,100.133328,25.12313818,27.0758285,1.637518644,98.69718284,0.351298922,15,2,3,100,0
3180,342.5671549,75.65459455,161.8562529,181.0284299,61.61456264,61.66257031,15.8342828,48.53270284,19.90098615,14,2,1,100,0
3181,55.21593171,61.11521798,188.0696755,126.3156219,81.49993898,60.14912121,34.2977894,47.28667272,1.470746665,11,2,1,81.22328087,0
3182,144.5937231,102.1154513,28.12116082,79.62985679,45.22610101,32.52740223,33.34712532,51.6792938,9.230809041,6,3,3,70.56202847,1
3183,154.9034377,142.9703831,14.23535977,24.06533148,37.92488906,62.27849365,36.99186406,20.45384012,17.56770766,7,3,2,71.41778994,1
3184,124.9784732,88.81965301,111.5409524,58.74936033,97.35795542,182.1180804,14.20548992,45.37864988,16.38759096,14,4,2,96.10868553,0
3185,257.5028299,154.4788486,58.05949661,195.6680466,11.6754036,219.6504513,10.52834726,40.27638332,9.423514259,8,2,2,100,0
3186,267.7769074,49.61112765,165.6109946,87.47261257,48.6632682,198.0910341,23.28939095,51.86120129,12.21697013,8,3,1,100,0
3187,178.4429876,293.3138438,134.3975743,94.36789277,40.84877532,142.5564414,10.83802888,87.09590502,12.59412303,8,4,2,100,0
3188,176.8945794,32.37736649,194.1456328,99.71960648,9.812659659,15.73037133,-7.9027702,27.35068551,2.19649966,16,5,3,100,0
3189,414.277799,279.5832419,50.95847115,176.8208046,26.82003621,287.7021032,25.99607261,64.69653931,5.698081887,9,4,1,100,0
3190,394.6464242,274.0734034,97.15682287,120.7856569,2.844121258,50.42293825,4.049197064,13.38733808,6.019663224,14,0,3,100,0
3191,153.8979158,157.6081445,100.2480955,138.7354073,87.6954289,200.5264111,-7.545734387,38.51132519,7.562563011,12,0,2,100,0
3192,456.8942219,217.4730816,47.83535897,77.88270851,60.7849529,273.8671846,-8.968946174,52.53918572,5.478350703,8,9,1,100,0
3193,476.4075085,130.8144894,118.0186799,5.817523718,81.50184979,209.3331288,36.56806343,16.68512357,5.029969229,9,6,2,100,0
3194,163.371271,189.0103733,88.65719722,186.1945828,52.15544524,65.41489206,2.603800432,58.95711412,7.095710254,17,8,2,100,0
3195,177.2124744,102.1727812,89.3443112,189.8255362,59.95098294,94.73888963,12.39495963,37.9293059,7.584530158,7,3,4,100,0
3196,252.8170767,90.34770594,72.54732959,189.8306107,70.08544778,9.061760103,37.52882264,99.35290122,9.744481135,12,5,2,100,0
3197,470.5604063,173.4689359,3.385870485,188.7374173,90.80116275,183.8274723,13.37584894,66.7872552,3.470708043,9,6,2,100,0
3198,438.1597166,149.4389023,104.4190474,163.0483882,9.175188783,183.8978943,-6.069533824,31.97576764,15.76673327,11,7,3,100,0
3199,51.28398129,173.8609107,67.04956714,136.91921,33.09483947,217.6501744,17.59680236,19.24059209,17.21335401,10,2,2,81.55237149,0
3200,196.3653716,85.99817439,0.263973797,168.9019837,70.90261907,3.298886783,-5.590067327,13.66478014,4.96329767,9,2,2,88.35878017,0
3201,276.6855949,110.0873495,61.58874153,120.1092478,95.8350563,245.3523866,-5.245606081,18.16959379,2.466014542,6,8,1,100,0
3202,251.5662363,25.16938819,55.72566662,26.87392278,98.08074285,221.6132872,32.57385369,71.20535743,14.44623963,10,4,1,100,0
3203,96.93153397,15.68291168,78.68963064,78.24363301,63.81030091,42.26598286,4.471077168,86.94930484,18.48490245,9,3,3,60.47935514,1
3204,429.4083856,76.0371389,26.37039793,194.2589824,19.35984778,104.2879828,23.93351001,24.10598032,0.702966783,13,4,4,100,0
3205,338.4703915,22.2740578,101.5367649,70.22756272,11.92089114,191.5574679,15.44621677,46.19210082,0.288719581,7,1,2,100,0
3206,418.9541874,31.13241259,138.4880705,173.5655827,94.60436443,148.7390625,1.11633456,41.88118089,3.668509228,8,4,2,100,0
3207,429.3821397,243.8785216,126.0371138,18.64229415,43.39276895,34.52827917,15.89101493,68.00662821,13.69584971,16,6,2,100,0
3208,374.1779268,11.66210911,160.7509895,66.83676848,19.48160333,26.20361254,-6.550323205,26.44100936,19.29562016,5,8,0,100,0
3209,219.6053006,197.6828382,90.4016576,70.19066495,93.38925158,234.4368897,7.360617479,95.79873794,15.0076191,8,3,4,100,0
3210,305.2733775,81.76732464,103.8183461,10.32050862,10.45242716,46.79013541,16.14181125,75.57007437,11.46065201,12,5,1,100,0
3211,80.18270306,261.4637042,162.0803882,23.81886604,72.95710969,51.62780218,1.419716904,95.9564691,14.01098786,13,9,1,93.03824604,0
3212,336.8227087,145.4976854,85.54023416,38.63304222,62.52630275,249.2769376,23.00940651,34.96323205,4.613966226,9,2,7,100,0
3213,89.62662787,91.6729378,140.31987,167.5631182,8.773466438,183.6418904,-7.409403915,62.89440741,13.77103896,9,4,0,99.36034856,0
3214,346.9747953,155.2916807,86.92047374,12.68039799,33.87487956,181.4146824,14.24049489,75.90411434,6.42889907,11,7,1,100,0
3215,114.7990804,114.5874057,83.5472389,59.74018027,14.99306895,143.8037314,25.74978906,73.98606005,4.448442657,8,6,2,82.20204549,0
3216,58.77565008,169.2903194,152.0411249,2.035000518,60.44985925,170.6985043,11.49730295,11.92114895,4.73111997,5,5,0,84.45437424,0
3217,82.64224507,34.3598605,34.96738309,139.1255491,47.71130317,180.5309071,33.72932077,99.84602471,13.35575504,10,6,0,67.21909318,1
3218,0.99606761,299.0971508,67.71719439,124.060618,0.427512466,290.3478705,21.60963906,93.52539755,15.34451444,6,5,3,83.36649104,0
3219,359.3698089,127.6667633,44.83445535,128.9964524,97.57105663,66.89199224,37.9246458,20.77768731,11.63604221,8,7,1,100,0
3220,366.2005245,104.4691919,71.82198859,74.87655694,34.95846499,64.36872591,4.206090639,58.92100969,1.277105228,6,4,3,100,0
3221,257.466675,213.0629545,46.07496447,41.65356425,25.82043928,17.16554631,36.93946654,38.31008098,0.760186674,3,7,4,100,0
3222,80.68140053,109.1698219,115.8811262,144.0640427,22.24429558,197.4596396,20.34112949,89.10046143,4.343337002,15,3,4,92.32798728,0
3223,41.77716876,249.9822915,159.6341605,162.2235745,15.88158962,164.7126542,27.25894496,72.77676675,5.729374048,9,5,4,100,0
3224,9.564483219,136.2812173,157.3226122,27.72029962,99.91370762,33.37176115,35.10805585,30.11654411,8.096397857,8,1,3,56.90665792,2
3225,82.87408848,215.867524,72.90019291,97.36588559,29.51094679,109.3616805,17.5598594,13.04750308,1.520561547,11,3,1,82.22330043,0
3226,445.4277675,32.23596493,197.7520812,49.7431364,40.55134972,53.5989616,33.1090396,36.25676224,14.50317532,17,7,0,100,0
3227,120.7684209,253.8357557,118.7708729,33.62137224,87.13559162,99.44452212,17.08484698,13.43235455,14.22996317,5,5,3,100,0
3228,177.1356636,220.715396,79.88006036,146.8650627,64.18875035,285.3792508,19.95994638,22.71796417,6.933551873,9,5,3,100,0
3229,52.67274224,63.51503354,167.1078558,107.6193871,36.86944117,204.9956517,12.25492864,67.25242375,11.26005049,12,7,1,87.50412417,0
3230,111.1806524,43.58580292,145.9748025,43.23706648,89.83284359,2.270730239,-2.718072408,77.05765613,2.018318887,8,3,2,75.98514604,1
3231,259.6122854,94.88770462,149.8550674,62.00000224,74.97242022,75.75242214,17.67516167,52.121521,8.304372856,13,5,0,100,0
3232,303.8763415,292.8211758,39.22786995,193.3307343,22.79005075,3.108464123,38.87241151,64.02590836,17.15129515,8,7,0,100,0
3233,122.6761571,77.04947237,93.66486147,169.7359129,64.37389946,214.4605496,29.35929979,24.02965326,13.21244926,10,5,1,100,0
3234,28.86607961,136.8381627,172.3656262,175.9893486,92.23984983,140.8265406,27.37492424,38.51156535,2.078875513,10,3,3,91.63765681,0
3235,195.5164346,9.006067715,100.8076015,92.00241942,49.64608785,298.2056075,22.16544014,74.15954625,16.95156062,14,1,4,100,0
3236,117.1016855,119.1682589,136.6905487,124.7614528,73.36124028,220.0749783,7.395433674,42.84020045,13.61392459,9,1,3,100,0
3237,109.7769616,171.3960046,117.5867466,75.35354804,97.1103744,155.3738828,-1.519240276,41.39301012,9.061125882,8,4,1,100,0
3238,479.9314014,285.9373838,168.4713575,15.54239514,69.04141409,241.4116285,1.227580082,27.45933733,13.84182078,6,5,3,100,0
3239,308.150243,155.0208135,56.91216795,80.21386213,10.24386898,211.4410954,-9.683895523,63.53423885,3.456405109,10,6,2,100,0
3240,278.4392216,245.7321979,115.0950556,118.7961506,24.45595509,73.13285329,23.67402104,82.85847454,11.00972941,6,6,1,100,0
3241,207.8875518,164.1382928,24.6469336,57.42885415,59.50964373,159.0774824,30.59387793,52.25005257,12.35854007,6,3,3,100,0
3242,214.4721667,12.23550403,138.0421553,169.5901149,27.55558154,166.7996175,3.44556756,20.39853308,18.55489646,9,3,3,100,0
3243,270.4525019,94.50248256,146.3935677,30.22003183,95.75417054,135.3695096,-5.407480018,85.45306887,1.337834216,13,7,1,100,0
3244,348.2149035,172.6648523,8.567464238,73.42581789,40.5352034,53.75778686,6.786353391,16.42573941,7.495654285,9,5,2,100,0
3245,351.0730481,285.1781898,135.1581927,24.98078106,45.72304057,67.0107155,4.602561471,52.45546359,18.7362942,15,5,3,100,0
3246,85.84695385,257.7391079,82.93803083,80.9664268,70.16020935,84.31422029,12.54381804,33.49696025,4.344421103,16,3,1,87.30726633,0
3247,250.056376,68.50668425,24.81937522,7.932260995,52.42497313,3.076544813,3.205102716,94.26863407,16.26400657,14,3,4,89.58013005,0
3248,205.9790475,66.03294901,83.98150954,54.50987901,38.21459669,275.0831677,6.986635267,76.37888782,0.032110699,16,5,3,100,0
3249,435.2634831,60.35189013,38.84658594,80.14705102,7.663787515,205.8287975,35.37773897,60.97680847,0.517681397,7,2,4,100,0
3250,315.7094606,276.7496689,83.11190642,95.63307266,59.64455895,206.8851947,6.741767644,70.09798966,6.552457705,9,3,2,100,0
3251,266.2520332,255.7998459,76.86780559,108.7392717,86.75800308,171.6991841,29.27590234,57.94545365,15.37007422,11,4,1,100,0
3252,57.69732109,232.4650297,147.6783274,54.99822596,68.57624418,206.7932424,21.29168501,23.28408507,2.082869385,11,5,2,98.5305961,0
3253,302.8189447,117.8205343,154.8431116,104.6082669,38.149501,294.558765,6.876897282,73.8188812,7.657072873,8,2,2,100,0
3254,58.60195284,151.3142113,121.4057309,101.8009243,12.77260646,115.5481013,30.88941349,54.3406557,2.629363375,11,6,2,77.6907472,1
3255,168.6032878,139.2995234,4.537368436,63.23561018,81.63381869,213.7576761,19.75380348,67.08783442,4.471871389,9,4,1,95.98814818,0
3256,71.42098241,76.01943227,186.2044558,166.0400661,94.17483622,107.8587013,-9.56906362,14.06814976,10.05988384,8,11,1,98.34320666,0
3257,346.0368235,151.5084138,137.246656,109.1282253,38.82729908,256.2866396,-6.563589921,22.78313133,6.382774839,9,2,3,100,0
3258,103.1260569,9.148964356,6.839089984,66.45394375,72.86421892,257.4085821,27.63197797,63.04334283,4.23825292,12,6,2,67.65648349,1
3259,195.9296866,39.54311205,163.7665798,189.4677024,41.07634399,270.6799276,12.32638948,51.34860128,7.869939622,15,4,2,100,0
3260,447.8373888,265.9768789,40.05323094,169.0224826,50.22669389,1.638997273,10.27538959,30.41863021,14.02109929,9,8,2,100,0
3261,102.1581917,225.5039301,115.8442379,196.5175623,83.64763806,89.4574335,-2.70864079,31.66848285,2.388362132,4,5,1,100,0
3262,253.902532,126.8605227,93.32687399,138.4467749,8.342434221,40.17730536,-2.134070302,66.84924813,9.591888907,10,7,1,100,0
3263,209.6358306,155.1451087,83.96775647,75.6445811,53.03353488,136.1958594,29.8876225,15.30703242,5.494394172,15,2,3,100,0
3264,9.062020523,110.9996658,177.942744,56.17213334,21.46202747,148.6348928,31.4508567,49.08325098,7.572417471,11,4,5,69.00976182,1
3265,396.3790568,222.2339601,87.47225831,132.6635687,33.98059455,76.77121285,18.00012703,57.07931543,16.43110358,11,4,2,100,0
3266,34.52295316,235.2561538,15.06882351,196.1633165,64.44288246,217.0339476,4.75639049,37.73283425,18.59459959,6,5,1,80.27058706,0
3267,237.1275105,228.9855571,189.3277454,125.343016,2.722841234,80.93091516,36.63504083,83.84948456,4.859558102,8,7,1,100,0
3268,280.3391475,216.7835175,184.1070462,176.3229882,59.3825099,256.1674126,21.19811955,15.10926243,12.59941914,11,3,3,100,0
3269,314.2132283,61.35130161,136.8865379,65.82068621,28.34422395,53.29781044,29.83210597,87.92045067,13.5335456,9,6,0,100,0
3270,344.3158147,101.3909938,93.57850563,81.39075649,66.94843608,110.1705884,-9.835853986,75.09366936,16.84971998,7,5,0,100,0
3271,126.6361918,140.9536305,18.57189459,181.2550479,14.15813519,186.6713275,12.51598004,50.1628941,17.98084937,9,6,2,91.77630233,0
3272,4.989388329,99.23789743,158.1496237,151.3733404,73.58116038,181.6005211,33.54745432,93.20206512,9.359835951,10,3,4,77.88161064,1
3273,361.7218312,226.48206,15.09558288,196.2820641,64.56397198,23.4087336,6.911664162,73.20144668,19.6515129,11,6,4,100,0
3274,267.8282997,98.80605727,13.72019698,154.9528419,97.12418329,253.8775837,26.32755884,93.79408147,19.41657947,8,5,1,100,0
3275,418.0588516,41.46962604,107.4767685,89.70314144,91.12353633,179.41948,22.88374126,52.53308015,10.12935942,4,4,1,100,0
3276,410.6941815,119.7121356,32.02564804,106.213604,28.33028632,260.9578646,-2.389081682,50.76757909,10.84064241,11,5,1,100,0
3277,421.6630839,293.9743298,1.546053468,180.1030985,2.731657273,260.2906735,28.74519136,57.76683683,13.35499679,6,8,2,100,0
3278,242.54733,67.76442388,84.6226862,110.3293472,65.53685611,163.7756071,-4.373660484,15.88840336,7.476322884,11,3,4,100,0
3279,166.8141979,183.6475977,27.44344632,51.07947483,60.2887389,273.2344372,26.39570483,91.76448262,13.24087828,13,5,2,100,0
3280,395.7791013,129.891915,32.10308306,87.12396255,2.742876877,254.5223396,39.54841684,70.09453465,10.28570787,6,3,2,100,0
3281,225.6470565,21.30737029,15.38212775,103.2631978,12.26775292,287.4368834,37.89907159,65.58271101,0.708735316,6,7,3,100,0
3282,91.7210982,146.3629818,41.01875074,19.34396671,58.47017045,255.1495196,30.01208715,93.38171828,17.05457873,7,7,2,78.37590165,1
3283,427.4870098,210.6492986,143.096836,148.7525349,91.1827264,246.3611553,16.72587121,99.42734598,18.80891602,9,5,3,100,0
3284,441.2799384,153.9659927,161.7854614,21.87078667,90.65002765,140.8081442,23.74122879,24.70540516,0.524581571,9,2,2,100,0
3285,233.1548781,261.6318191,90.50672881,80.98354267,15.14850546,63.60931811,26.40541952,77.40972864,15.78523638,15,5,0,100,0
3286,37.84986365,86.681105,101.3107632,160.9244883,38.45739464,273.2126199,-9.579923786,62.1950657,7.716265219,17,3,1,85.71498571,0
3287,193.913045,25.87475139,6.531006919,93.51407232,4.320286435,216.7647559,-4.881688952,51.48974697,11.712636,13,3,0,92.96993981,0
3288,401.7688297,280.9696835,13.86325227,168.4031039,46.92718464,84.52435926,19.8529566,97.98513415,9.999898939,13,6,2,100,0
